Serial No.,CAS No.,Prefix,Name,Haz. sub.,DG Class,DG Subclass,Schedule,Packing group,UN No.,Size,Size Unit,Location
100010012702,51364-51-3,,tris(dibenzylideneacetone)dipalladium (0),No,,,,,,5,gram,Harmful H19
100010125500,15492-48-5,,tris(dipivolomethanate)praseodymium,No,,,,,,1,gram,Harmful H9
100010091000,77-86-1,,tris(hydroxymethyl)aminomethane,Yes,,,,,,100,gram,Harmful H15
100010043500,1873-77-4,,tris(trimethylsilyl)silane,Yes,6.1,3,,,,5,gram,Flammable liquid Small
100010043501,1873-77-4,,tris(trimethylsilyl)silane,Yes,6.1,3,,,,5,gram,Flammable liquid Small
100010134302,20667-12-3,,silver oxide,Yes,5.1,,,I,1479,25,gram, Oxidants
100010134400,7631-99-4,,sodium nitrate,Yes,5.1,,,,1498,500,gram, Oxidants
100010134500,7790-28-5,,sodium periodate,Yes,5.1,,,II,3087,100,gram, Oxidants
100010134600,7775-27-1,,sodium persulphate,Yes,5.1,,,II,1505,500,gram, Oxidants
100010054200,180515-56-4,,tropine hydrate,Yes,9,,,,3335,25,gram,Freezer 1 S2 B1
100010056900,532-24-1,,tropinone,No,,,,,,10,gram,Freezer 1 S2 B2
100010054300,539-80-0,,tropone,No,,,,,,1,gram,Freezer 1 S2 B1
100010054400,9002-07-07,,trypsin,Yes,,,,,,100,milligram,Freezer 1 S2 B1
100010094100,61-54-1,,tryptamine,No,,,,,,50,gram,Harmful H17
100010153300,14040-11-0,,tungsten hexacarbonyl,Yes,6.1,,,,,50,gram,Toxic TS3
100010174900,12067-46-8,,Tungsten selenide,Yes,6.1,,,III,3283,10,gram,Toxic TS3
100010154200,8012-95-1,,paraffin oil heavy 68,No,,,,,,2.5,liter, Non-hazardous
100010154201,8012-95-1,,paraffin oil heavy 68,No,,,,,,2.5,liter, Non-hazardous
100010154202,8012-95-1,,paraffin oil heavy 68,No,,,,,,2.5,liter, Non-hazardous
100010022400,2082-59-9,,valeric anhydride,Yes,8,,,III,,100,milliliter,Corrosive Acid 2
100010125600,675-50-7,d-,valerolactam,No,,,,,3265,25,gram,Harmful H9
100010153400,13476-99-8,,vanadium (III) acetylacetonate,No,,,,,,10,gram,Toxic TS3
100010153500,1314-62-1,,vanadium pentoxide,No,6.1,,,,,25,gram,Toxic TS3
100010091100,121-33-5,,vanillin,Yes,,,,,,100,gram,Harmful H15
100010174700,121-33-5,,vanillin,Yes,,,,,,250,gram,Harmful H15
100010063500,0108-05-04,,vinyl acetate,Yes,3,,,,,1,liter,Fridge Bottom draw
100010074000,625-38-7,,vinylacetic acid,Yes,8,6.1,,II,2922,100,gram,Fridge S3 B1
100010074100,637-69-4,m-,methoxystyrene,No,3,,,,,25,gram,Fridge S3 B1
100010060800,30030-25-2,,vinylbenzyl chloride,Yes,8,,,II,3265,25,milliliter,Freezer 1 S4 B1
100010074200,1592-20-7,4-,vinylbenzyl chloride,Yes,8,,,II,3265,100,milliliter,Fridge S3 B1
100010154203,8012-95-1,,paraffin oil heavy 68,No,,,,,,2.5,liter, Non-hazardous
100010119000,2156-04-09,4-,vinylphenylboronic acid,No,,,,,,1,gram,Harmful H7
100010060900,100-43-6,4-,vinylpyridine,Yes,6.1,3,,II,3073,100,milliliter,Freezer 1 S4 B1
100010062700,100-69-6,2-,vinylpyridine,Yes,6.1,3,,,3073,5,milliliter,Freezer 1 S4 B1
100010063600,2768-02-07,,vinyltrimethoxysilane,Yes,3,,,,1993,1,liter,Fridge Bottom draw
100010043600,0754-05-02,,vinyltrimethylsilane,Yes,3,,,II,3073,5,gram,Flammable liquid Small
100010065500,122039-27-4,,Woollin's reagent,Yes,6.1,,,III,3283,1,gram,Fridge Door
100010065501,122039-27-4,,Woollin's reagent,Yes,6.1,,,III,3283,1,gram,Fridge Door
100010119100,92-83-1,,xanthene,Yes,,,,II,1993,25,gram,Harmful H7
100010022700,7699-45-8,,zinc bromide,Yes,8,,,III,3260,500,gram,Corrosive Acid 2
100010154300,7681-52-9,,sodium hypochlorite solution,Yes,8,,,III,1791,5,liter, Non-hazardous
100010022500,7646-85-7,,zinc chloride,Yes,8,,,III,,500,gram,Corrosive Acid 2
100010154600,865-49-6,d-,chloroform,Yes,6.1,,,III,1888,None,, Non-hazardous
100010154700,7789-20-0,,deuterium oxide,No,,,,,,None,, Non-hazardous
100010155300,599-00-8,d-,trifluoroacetic acid,Yes,8,,,I,2699,5,gram, Non-hazardous
100010159400,7446-20-0,,zinc sulfate heptahydrate,Yes,9,,,III,3077,500,gram,Harmful H27
100010159401,100-46-9,,benzylamine,Yes,8,,,II,2735,100,gram,Corrosive Base 1
100010159402,77-58-7,,dibutyltin dilaurate,Yes,8,,,III,3265,100,gram,Corrosive Acid 2
100010159403,97-94-9,,triethylborane,Yes,4.3,3,,II,3399,100,milliliter,Fridge Door
100010023901,1310-73-2,,sodium hydroxide pellets,Yes,8,,,,1813,500,gram,Corrosive Base 2
100010023902,1310-73-2,,sodium hydroxide pellets,Yes,8,,,,1813,500,gram,Corrosive Base 2
100010017302,7647-01-0,,hydrochloric acid,Yes,8,,,II,1789,2.5,liter,Corrosive Acid 1
100010014503,0128-08-05,N-,bromosuccinimide,Yes,8,,,II,3261,100,gram,Corrosive Acid 1
100010014504,98-86-2,,acetophenone,Yes,9,,,III,1.0001E+11,100,gram,Flammable liquid Small
100010080523,6393-40-4,4-,amino-3-nitrobenzonitrile,Yes,,,,,,5,gram,Harmful H1
100010172905,7681-82-5,,sodium iodide,No,,,,II,,100,gram, Non-hazardous
100010023903,1310-73-2,,sodium hydroxide pellets,Yes,8,,,,1813,500,gram,Corrosive Base 2
100010135202,7632-00-0,,sodium nitrite,Yes,5.1,6.1,7,III,1500,500,gram, Oxidants
100010132702,16774-21-3,,ammonium cerium (IV) nitrate,Yes,5.1,,,II,1477,250,gram, Oxidants
100010133203,37222-66-5,,oxone,Yes,5.1,,,III,3215,500,gram, Oxidants
100010133204,-,,anti-bumping granules,No,,,,,,250,gram, Non-hazardous
100010133205,-,,anti-bumping granules,No,,,,,,150,gram, Non-hazardous
100010133206,65997-17-3,,glass beads,No,,,,,,20,gram, Non-hazardous
100010134401,7631-99-4,,sodium nitrate,Yes,5.1,,,,1498,500,gram, Oxidants
100010131402,127-09-03,,sodium acetate,No,,,,,,500,gram, Non-hazardous
100010131403,25322-68-3,,polyethylene glycol 4000,No,,,,,,500,gram, Non-hazardous
100010133207,-,,anti-bumping granules,No,,,,,,250,gram, Non-hazardous
100010136001,7647-15-6,,sodium bromide,No,,,3,II,,500,gram, Non-hazardous
100010083501,77-92-9,,citric acid,Yes,,,,,,500,gram,Harmful H11
100010021605,10025-69-1,,tin (II) chloride dihydrate,Yes,8,,,III,3260,100,gram,Corrosive Acid 2
100010013901,98-58-8,4-,bromobenzenesulfonyl chloride,Yes,8,,,II,3261,10,gram,Corrosive Acid 1
100010013902,7447-39-4,,copper chloride anhydrous,Yes,8,,,III,2802,1,gram,Corrosive Acid 1
100010015401,6287-38-3,"3,4-",dichlorobenzaldehyde,Yes,8,,,II,1759,5,gram,Corrosive Acid 1
100010018503,50-00-0,,formaldehyde solution,Yes,8,,,III,2209,500,milliliter,Corrosive Acid 2
100010014203,31106-82-6,2-(,bromomethyl)pyridine HBr,Yes,8,,,II,3261,25,gram,Corrosive Acid 1
100010014204,31106-82-6,2-(,bromomethyl)pyridine HBr,Yes,8,,,II,3261,5,gram,Corrosive Acid 1
100010084901,99-34-3,"3,5-",dinitrobenzoic acid,Yes,,,,,,250,gram,Harmful H11
100010013003,64-19-7,,acetic acid (glacial),Yes,8,3,,II,2789,2.5,liter,Corrosive Acid 1
100010013701,98-88-5,,benzoyl chloride,Yes,8,,,II,1736,500,milliliter,Corrosive Acid 1
100010013702,586-76-5,4-,bromobenzoic acid,Yes,,,,,,25,gram,Harmful H2
100010105901,1583-58-0,"2,4-",difluorobenzoic acid,Yes,,,,,,25,gram,Harmful H4
100010151701,66-71-7,"1,10-",phenanthroline,Yes,6.1,,,III,2811,25,gram,Toxic TS3
100010103304,7789-45-9,,copper (II) bromide,Yes,8,,,III,3260,50,gram,Corrosive Dessicator
100010048005,3375-31-3,,palladium (II) acetate,Yes,,,,,,10,gram,Flammable solid Dessicator 2
100010007301,1118-68-9,"N,N-",dimethylglycine,No,,,,,,5,gram,Harmful H18
100010040803,110-86-1,,pyridine,Yes,3,6.1,,II,1282,500,milliliter,Flammable liquid Small
100010040804,55-22-1,,isonicotinic acid,Yes,,,,,,100,gram,Harmful H17
100010040805,539-48-0,p-,xylylenediamine,Yes,8,,,II,3259,10,gram,Corrosive Base 1
100010021902,76-05-1,,trifluoroacetic acid,Yes,8,,,II,2699,100,milliliter,Corrosive Acid 2
100010021903,9004-74-4,,polyethylene glycol methyl ether average Mn 750,No,,,,,,250,gram, Non-hazardous
100010021904,84-58-2,"2,3-","dichloro-5,6-dicyano-1,4-benzoquinone",Yes,6.1,,,II,3439,10,gram,Fridge Door
100010021905,558-37-2,"3,3-",dimethyl-1-butene,Yes,3,,,II,3295,50,milliliter,Freezer 2
100010021906,88-68-6,,anthranilamide,Yes,,,,,,100,gram,Harmful H17
100010021907,78-96-6,,amino-2-propanol,Yes,8,,,II,2735,1,liter,Corrosive Base 3
100010021908,26628-22-8,,sodium azide,Yes,6.1,,,,1687,100,gram,Toxic TM6
100010021909,935-79-5,"cis-1,2,3,6-",tetrahydrophthalic anhydride,Yes,8,,,III,2698,250,gram,Corrosive Acid 2
100010021910,595-91-5,,triphenylacetic acid,No,,,,,,10,gram,Harmful H7
100010021911,10486-00-7,,sodium perborate tetrahydrate,Yes,5.1,,,III,1479,100,gram, Oxidants
100010021912,10026-24-1,,cobalt (II) sulphate heptahydrate,Yes,,,,,,500,gram,Harmful H10
100010021913,75-85-4,2-,methylbutan-2-ol (tert-amyl alcohol),Yes,3,,,II,1105,500,milliliter,Flammable liquid Small
100010021914,1191-15-7,,diisobutylaluminium hydride,Yes,4.2,4.3,,I,3394,100,gram, Dangerous when wet
100010021915,7447-41-8,,lithium chloride,Yes,,,,,,100,gram,Harmful H5
100010021916,7789-78-8,,calcium hydride,Yes,4.3,,,I,1404,100,gram, Dangerous when wet
100010021917,18162-48-6,t-,butyldimethylsilyl chloride,Yes,8,3,,II,2920,25,gram, Flammable solid
100010021918,14128-54-2,,lithium aluminium deuteride,Yes,4.3,,,I,1410,5,gram, Dangerous when wet
100010021919,14128-54-2,,lithium aluminium deuteride,Yes,4.3,,,I,1410,1,gram, Dangerous when wet
100010021920,121-92-6,3-,nitrobenzoic acid,Yes,,,,,,250,gram,Harmful H17
100010021921,7699-45-8,,zinc bromide,Yes,8,,,III,3260,500,gram,Corrosive Acid 2
100010021922,280-57-9,"1,4-",diazabicyclo-[2.2.2]-octane,Yes,4.1,,,II,1325,100,gram, Flammable solid
100010021923,1122-58-3,4-,dimethylaminopyridine (DMAP),Yes,6.1,,,III,2811,50,gram,Toxic TS2
100010021924,1122-58-3,4-,dimethylaminopyridine (DMAP),Yes,6.1,,,III,2811,25,gram,Toxic TS2
100010021925,1122-58-3,4-,dimethylaminopyridine (DMAP),Yes,6.1,,,III,2811,100,gram,Toxic TM3
100010021926,64-69-7,,iodoacetic acid,Yes,8,6.1,,I,2923,25,gram,Fridge S2 B1
100010021927,4832-16-0,1-,decalone,No,,,,,,1,gram,Harmful H4
100010021928,57239-58-4,4-,fluorodibenzyl diselenide,Yes,6.1,,,,,10,gram,Toxic TS2
100010021929,160848-22-6,"[6,6]-",phenyl C61 butyric acid methyl ester ([60]PCBM),No,,,,,,1,gram,Harmful H7
100010021930,13815-94-6,,ruthenium (III) chloride trihydrate,Yes,8,,,II,3260,5,gram,Corrosive Acid 2
100010021931,4637-24-5,"N,N-",dimethylformamide dimethyl acetal,Yes,,,,,,100,milliliter,Flammable liquid Small
100010021932,366-18-7,"2,2'-",bipyridyl,Yes,6.1,,,,,5,gram,Toxic TS1
100010021933,6674-22-2,"1,8-",diazabicyclo[5.4.0]undec-7-ene (DBU),Yes,8,,,II,3267,25,gram,Corrosive Base 1
100010021934,610-30-0,"2,4-",dinitrobenzoic acid,Yes,,,,,,25,gram,Harmful H4
100010021935,100-00-5,1-,chloro-4-nitrobenzene,Yes,6.1,,,,,250,gram,Toxic TM2
100010021936,1620-76-4,4-,methyl-2-pyridinecarbonitrile,Yes,6.1,,,III,2811,5,gram,Toxic TS3
100010021937,824-79-3,,sodium p-toluenesulfinate,No,,,,,,25,gram,Harmful H7
100010021938,563-41-7,,semicarbazide hydrochloride,Yes,6.1,,,,2811,100,gram,Toxic TM6
100010021939,6018-89-9,,nickel (II) acetate tetrahydrate,Yes,9,,,III,3077,100,gram,Harmful H17
100010021940,626-55-1,3-,bromopyridine,Yes,3,,,III,1993,5,gram,Flammable liquid Small
100010021941,143-66-8,,sodium tetraphenylborate,Yes,6.1,,,,,10,gram,Toxic TS3
100010021942,?,2-,fluorodibenzyl diselenide,Yes,6.1,,,,,10,gram,Toxic TS2
100010021943,538-75-0,"1,3-",dicyclohexylcarbodiimide,Yes,6.1,,,,,25,gram,Toxic TS2
100010021944,538-75-0,"1,3-",dicyclohexylcarbodiimide,Yes,6.1,,,,,25,gram,Toxic TS2
100010021945,1603-41-4,2-,amino-5-picoline,Yes,6.1,,,II,2811,50,gram,Toxic TS1
100010021946,106-40-1,4-,bromoaniline,Yes,6.1,,,II,2811,100,gram,Toxic TM1
100010021947,606-22-4,"2,6-",dinitroaniline,Yes,6.1,,,II,1596,10,gram,Toxic TS2
100010021948,24059-89-0,2-,cyano-3-methoxypyridine,Yes,,,,,,5,gram,Harmful H6
100010021949,108-95-2,,phenol,Yes,6.1,,,II,1671,100,gram,Toxic TM6
100010021950,593-56-6,,methoxylamine hydrochloride,No,,,,,,50,gram,Harmful H13
100010021951,930-68-7,2-,cyclohexen-1-one,Yes,6.1,,,,,100,gram,Toxic TM2
100010021952,95-14-7,,benzotriazole,Yes,,,,,,25,gram,Toxic TS1
100010021953,107-18-6,,allyl alcohol,Yes,6.1,3,,I,1098,100,milliliter,Toxic TM1
100010021954,6280-87-1,5-,chlorovaleronitrile,Yes,6.1,,,,,25,gram,Toxic TS1
100010021955,1148-79-4,,terpyridine,Yes,6.1,,,,,1,gram,Toxic TS3
100010021956,371-40-4,p-,fluoroaniline,No,6.1,,,III,2941,25,gram,Toxic TS2
100010021957,693-13-0,"N,N'-",diisopropyl carbodiimide,Yes,6.1,,,,,25,gram,Toxic TS2
100010021958,693-13-0,"N,N'-",diisopropyl carbodiimide,Yes,6.1,,,,,25,gram,Toxic TS2
100010021959,12067-46-8,,Tungsten selenide,Yes,6.1,,,III,3283,10,gram,Toxic TS3
100010021961,34837-55-3,,phenylselenyl bromide,Yes,6.1,8,,II,2928,25,gram,Toxic TS3
100010021962,112-54-9,,lauric aldehyde (dodecanal),Yes,9,,,III,3082,100,gram,Harmful H17
100010021963,7664-93-9,,sulfuric acid,Yes,8,,,,,100,milliliter, Oxidants
100010021964,75-65-0,2-,methylpropan-2-ol (t-butyl alcohol),Yes,3,,,II,1120,500,milliliter,Flammable liquid Small
100010021965,75-65-0,2-,methylpropan-2-ol (t-butyl alcohol),Yes,3,,,II,1120,500,milliliter,Flammable liquid Small
100010021966,75-65-0,2-,methylpropan-2-ol (t-butyl alcohol),Yes,3,,,II,1120,500,milliliter,Flammable liquid Small
100010021967,7553-56-2,,iodine,Yes,8,6.1,,III,3495,100,gram,Corrosive Acid 2
100010021968,155371-19-0,1-,ethyl-3-methylimidazolium hexafluorophosphate (EMIMPF6),No,,,,,,250,gram,Harmful H12
100010021969,1066-26-8,,sodium acetylide slurry in xylene/light mineral oil,Yes,,,,,,500,gram, Dangerous when wet
100010021970,91-66-7,"N,N",diethylaniline,Yes,6.1,,,III,2432,1,liter,Toxic TL2
100010021971,2157-52-0,9-,fluorenone oxime,Yes,9,,,III,3077,25,gram,Harmful H5
100010021972,502-56-7,,nonan-5-one,Yes,3,,,III,1224,100,gram,Flammable liquid Small
100010021973,98-87-3,"a,a-",dichlorotoluene,Yes,6.1,,,II,1886,25,gram,Toxic TS2
100010021974,17084-13-8,,potassium hexafluorophosphate,Yes,8,,,II,3260,100,gram,Corrosive Acid 2
100010021975,64-19-7,,acetic acid (glacial),Yes,8,3,,II,2789,100,milliliter,Corrosive Acid 1
100010021976,103-30-0,trans-,stilbene,Yes,9,,,III,3077,25,gram,Harmful H7
100010021977,15115-58-9,3(2-,bromophenyl)propionic acid,Yes,,,,,,25,gram,Harmful H2
100010021978,87-91-2,( -)-,diethyl-L-tartrate,No,,,,,,25,gram,Harmful H4
100010021979,91-01-0,,benzhydrol,No,,,,,,50,gram,Harmful H2
100010021980,91-01-0,,benzhydrol,No,,,,,,100,gram,Harmful H17
100010021981,91-01-0,,benzhydrol,No,,,,,,25,gram,Harmful H4
100010021982,91-01-0,,benzhydrol,No,,,,,,25,gram,Harmful H4
100010021983,120-12-7,,anthracene,Yes,9,,,III,3077,25,gram,Harmful H1
100010021984,3528-17-4,,thiochroman-4-one,No,9,,,III,3335,10,gram,Harmful H7
100010021985,366-18-7,"2,2'-",bipyridyl,Yes,6.1,,,,,5,gram,Toxic TS1
100010021987,83-88-5,(-),riboflavin,No,,,,,,5,gram,Harmful H7
100010021988,57-88-5,,cholesterol,No,,,,,,25,gram,Harmful H3
100010021989,830-03-5,4-,nitrophenyl acetate,No,,,,,,10,gram,Freezer 1 S4 B1
100010021990,57-10-3,,palmitic acid,No,,,,,,10,gram,Harmful H7
100010021991,14459-95-1,,potassium hexacyanoferrate (II) trihydrate,No,,,,,,25,gram,Harmful H7
100010021992,88-99-3,,phthalic acid,No,,,,,,25,gram,Harmful H7
100010021993,16941-11-0,,ammonium hexafluorophosphate,Yes,8,,,,3260,25,gram,Corrosive Acid 1
100010021994,302-95-4,,sodium deoxycholate,Yes,,,,,,10,gram,Toxic TS3
100010021995,12064-62-9,,gadolinium (III) oxide,No,,,,,,5,gram,Harmful H5
100010021996,69365-72-6,,gallium (III) nitrate hydrate,Yes,5.1,,,,1477,5,gram,Freezer 1 S1 B1
100010021997,53188-07-1,6-,"hydroxy-2,5,7,8-tetramethylchromane-2-carboxylic acid",No,,,,,,1,gram,Harmful H5
100010021998,125565-45-9,,"manganese(III) 5,10,15,20-tetra(4-pyridyl)-21H,23H-porphine chloride tetrakis(methochloride)",No ,,,,,,500,milligram,Harmful H6
100010021999,7775-14-5,,sodium hydrosulfite,Yes,4.2,,,,1384,5,gram, Flammable solid
100010022056,71418-44-5,,bromobimane,No,,,,,,25,milligram,Freezer 1 S4 B1
100010022057,533-67-5,2-,deoxy-D-ribose,No,,,,,,1,gram,Harmful H4
100010022058,148893-10-1,O-(7-,"azabenzotriazol-1-yl)-N,N,N',N'-tetramethyluronium hexafluorophosphate (HATU)",No,4.1,,,,1325,1,gram, Flammable solid
100010022003,345909-26-4,,taurocholic acid sodium salt hydrate,No,,,,,,1,gram,Harmful H7
100010022004,338950-81-5,,sodium glycocholate hydrate,No,,,,,,500,milligram,Harmful H7
100010022005,6151-40-2,,quinidine hydrochloride monohydrate,No,,,3,,,5,gram,Poisons Draw 1
100010022006,58-96-8,,uridine,No,,,,,,5,gram,Harmful H7
100010022007,65271-80-9,,mitroxantrone dihydrochloride,No,,,,,,50,milligram,Toxic TS3
100010022008,6066-82-6,N-,hydroxysuccinimide,No,,,,,,1,gram,Harmful H5
100010022009,38260-01-4,,triethylenetetramine dihydrochloride,No,,,,,,5,gram,Harmful H7
100010022010,53348-04-2,"9,10-",diaminophenanthrene,No,,,,,,250,milligram,Freezer 1 S4 B1
100010022011,556-50-3,,glycylglycine,No,,,,,,25,milligram,Harmful H5
100010022012,121584-18-7,,valspodar,No,,,,,,20,milligram,Freezer 1 S4 B1
100010022013,128446-35-5,(2-,hydroxypropyl)-β-cyclodextrin,No,,,,,,None,,Harmful H5
100010022014,188247-01-0,,methylproamine,Yes,6,,,,,5.08,gram,Toxic TS3
100010022015,68168-23-0,b-,cyclodextrin hydrate,No,,,,,,25,gram,Harmful H3
100010022016,10016-20-3,a-,cyclodextrin,No,,,,,,5,gram,Harmful H3
100010022017,128446-34-4,(2-,hydroxypropyl)-g-cyclodextrin,No,,,,,,5,gram,Harmful H5
100010022018,7585-39-9,b-,cyclodextrin,No,,,,,,5,gram,Harmful H3
100010022019,91464-90-3,g-,cyclodextrin hydrate,No,,,,,,100,milligram,Harmful H3
100010022020,14634-91-4,,ferroin indicator solution,No,,,,,,50,milliliter,Harmful H5
100010022021,524-36-7,,pyridoxamine dihydrochloride,No,,,,,,1,gram,Harmful H7
100010022022,84-11-7,"9,10-",phenanthrenequinone,Yes,,,,,,5,gram,Harmful H7
100010022023,69-78-3,"5,5'-",dithiobis(2-nitrobenzoic acid),No,,,,,,10,gram,Harmful H4
100010022024,14898-67-0,,rhodium (III) chloride hydrate,Yes,8,,,II,3260,5,gram,Corrosive Acid 2
100010022025,188247-01-0,,methylproamine,Yes,6,,,,,660,milligram,Toxic TS3
100010022026,1077-28-7,( -)-a-,Lipoic acid,Yes,,,,,,5,gram,Harmful H5
100010022027,295-37-4,,cyclam,Yes,,,,,,1,gram,Harmful H7
100010022028,3682-35-7,"2,4,6-",tris(2-pyridyl)-s-triazine (TPTZ),No,,,,,,1,gram,Harmful H7
100010022029,975-17-7,9-,"Phenyl-2,3,7-trihydroxy-6-fluorone",No,,,,,,1,gram,Harmful H7
100010022030,13450-84-5,,Gadolinium(III) chloride hexahydrate,Yes,,,,,,5,gram,Harmful H5
100010022031,182410-00-0,b-,Cyclodextrin sulfobutyl ether sodium salts,No,,,,,,100,gram,Harmful H11
100010022032,188247-01-0,,methylproamine,Yes,6,,,,,5.05,gram,Toxic TS3
100010022033,13410-01-0,,Sodium selenate,Yes,6.1,,,,2630,10,gram,Toxic TS3
100010022034,10102-23-5,,Sodium Selenate decahydrate,Yes,6.1,,,,2630,50,gram,Toxic TS3
100010022035,2016-88-8,,Amiloride hydrochloride hydrate,No,,,,,,1,gram,Harmful H1
100010022036,366-18-7,"2,2'-",bipyridyl,Yes,6.1,,,,,25,gram,Toxic TS2
100010022037,6533-68-2,,Scopolamine hydrobromide,Yes,6.1,,,,1544,1,gram,Toxic TS3
100010022039,563-63-3,,Silver acetate,Yes,9,,,,3077,10,gram,Harmful H7
100010022040,6151-25-3,,Quercetin dihydrate,Yes,6.1,,,,2811,25,gram,Toxic TS3
100010022041,13410-01-0,,Sodium selenate,Yes,6.1,,,,2630,100,gram,Toxic TM6
100010022042,85536-07-08,,Macrogol-400,No,,,,,,None,,Harmful H6
100010022043,13759-92-7,,Europium(III) chloride hexahydrate,No,,,,,,5,gram,Harmful H5
100010022044,188247-01-0,,methylproamine,Yes,6,,,,,180,gram,Toxic TL3
100010022045,188247-01-0,,methylproamine,Yes,6,,,,,69.5,gram,Toxic TM5
100010022046,188247-01-0,,methylproamine,Yes,6,,,,,105,gram,Toxic TL3
100010022047,188247-01-0,,methylproamine,Yes,6,,,,,87.12,gram,Toxic TM5
100010022048,84012-16-8,,Cropure Borage,No,,,,,,300,milliliter,Harmful H11
100010022049,73163-53-8,,Cholic acid sodium salt,No,,,,,,25,gram,Harmful H3
100010022050,137729-23-8,,chloropentaamineruthenium (ii) chloride,No,,,,,,1,gram,Harmful H3
100010022052,826-36-8,"2,2,6,6-",tetramethylpiperidin-4-one,No,,,,,,100,gram,Freezer 1 S4 B2
100010022053,454-29-5,DL-,Homocysteine,No,,,,,,5,gram,Freezer 1 S4 B2
100010022054,25952-53-8,1-(3-,dimethylaminopropyl)-3-ethylcarbodiimide hydrochloride,No,,,,,,25,gram,Freezer 1 S4 B2
100010022055,7647-01-0,,hydrochloric acid,Yes,8,,,II,1789,100,milliliter,Fridge Door
100010173001,7772-98-7,,sodium thiosulfate,No,,,,,,500,gram, Non-hazardous
100010048303,7440-05-3,,palladium on activated carbon,Yes,,,,,,10,gram,Flammable solid Dessicator 2
100010048304,7440-05-3,,palladium on activated carbon,Yes,,,,,,10,gram,Flammable solid Dessicator 2
100010135801,7782-49-2,,selenium,Yes,9,,,III,3077,250,gram,Toxic TM6
100010135802,7782-49-2,,selenium,Yes,9,,,III,3077,250,gram,Poisons Draw 2
100010135803,4136-95-2,"2,4,6-",trichlorobenzoyl chloride,Yes,8,,,II,3265,25,gram,Corrosive Acid 2
100010163601,119-67-5,2-,carboxybenzaldehyde,Yes,,,,,,100,gram,Harmful H3
100010161903,6630-33-7,2-,bromobenzaldehyde,No,,,,,,25,gram,Harmful H2
100010164201,2516-96-3,2-,chloro-5-nitrobenzoic acid,Yes,9,,,II,3077,5,gram,Harmful H3
100010161904,6630-33-7,2-,bromobenzaldehyde,No,,,,,,25,gram,Harmful H2
100010162201,2042-37-7,2-,bromobenzonitrile,Yes,,,,,,10,gram,Harmful H2
100011000000,108-45-2,m-,phenylenediamine,Yes,,,,,,100,gram,Toxic TM2
100011000001,1477-55-0,m-,xylylenediamine,Yes,8,,,II,2735,100,gram,Corrosive Base 1
100011000002,107-15-3,,ethylenediamine,Yes,8,3,,II,1604,1,liter,Corrosive Base 2
100010135804,42333-78-8,"2,4,6-",tris(4-pyridyl)-s-triazine,Yes,,,,,,1,gram,Harmful H18
100011000009,121-73-3,1-,chloro-3-nitrobenzene,Yes,6.1,,,II,1578,250,gram,Toxic TM1
100011000012,100-17-4,4-,nitroanisole,Yes,6.1,,,III,3458,5,gram,Toxic TS2
100011000013,7681-38-1,,sodium hydrogen sulphate,No,,,,,,500,gram,Harmful H18
100011000014,622-24-2,(2-,chloroethyl)benzene,Yes,,,,,,100,gram,Harmful H18
100011000015,110-81-6,,diethyl disulfide,Yes,3,,,III,1993,25,gram,Freezer 2
100011000016,512-56-1,,trimethyl phosphate,Yes,,,,,,50,gram,Toxic TS3
100011000017,6168-72-5,( /-)-2-,amino-1-propanol,Yes,8,,,II,2735,25,gram,Corrosive Base 1
100011000018,402-43-7,4-,bromobenzotrifluoride,Yes,3,,,III,1993,5,gram,Flammable liquid Small
100011000019,16834-13-2,"5,10,15,20-","tetra(4-pyridyl)-21H,23H-porphine",Yes,,,,,,1,gram,Harmful H18
